kind,type,name,age,ability_name,ability_trait,ability_description,ability_description_clean,modifier_type,modifier_args
leader,LEADER_MACHIAVELLI,Machiavelli,35994bc7-gameplaycopy,,TRAIT_LEADER_ATTRIBUTE_POLITICAL,,,MOD_TRAIT_LEADER_ATTRIBUTE_POLITICAL_TYPE; MOD_TRAIT_LEADER_ATTRIBUTE_UNLOCK_POLITICAL_01_TYPE; MOD_TRAIT_LEADER_ATTRIBUTE_UNLOCK_POLITICAL_02_TYPE,ActionType=DIPLOMACY_ACTION_LOCAL_FESTIVALS; ActionType=DIPLOMACY_ACTION_SABOTAGE_MORALE
leader,LEADER_MACHIAVELLI,Machiavelli,35994bc7-gameplaycopy,,TRAIT_LEADER_ATTRIBUTE_ECONOMIC,,,MOD_TRAIT_LEADER_ATTRIBUTE_ECONOMIC_TYPE; MOD_TRAIT_LEADER_ATTRIBUTE_UNLOCK_ECONOMIC_01_TYPE; MOD_TRAIT_LEADER_ATTRIBUTE_UNLOCK_ECONOMIC_02_TYPE,ActionType=DIPLOMACY_ACTION_MINOR_TRADE; ActionType=DIPLOMACY_ACTION_SABOTAGE_TREASURY
leader,LEADER_MACHIAVELLI,Machiavelli,35994bc7-gameplaycopy,,TRAIT_AQ_ECONOMIC_VICTORY,,,,
leader,LEADER_MACHIAVELLI,Machiavelli,35994bc7-gameplaycopy,,TRAIT_EX_ECONOMIC_VICTORY,,,,
leader,LEADER_MACHIAVELLI,Machiavelli,35994bc7-gameplaycopy,,TRAIT_MO_ECONOMIC_VICTORY,,,,
leader,LEADER_PACHACUTI,Pachacuti,8d4c8700-frontendcopy,,,,,,
leader,LEADER_PACHACUTI,Pachacuti,35994bc7-gameplaycopy,Earth Shaker,TRAIT_LEADER_PACHACUTI_ABILITY,[BLIST][LI]All [icon:CITY_BUILDING_LIST] [TIP:LOC_PEDIA_CONCEPTS_BUILDINGS_TOOLTIP]Buildings[/TIP] receive a +1 [icon:YIELD_FOOD] Food Adjacency for Mountains.[LI]-2 [icon:YIELD_HAPPINESS] [TIP:LOC_PEDIA_CONCEPTS_MAINTENANCE_TOOLTIP]Maintenance[/TIP] on [icon:SPECIALIST] [TIP:LOC_PEDIA_CONCEPTS_SPECIALIST_TOOLTIP]Specialists[/TIP] adjacent to Mountains. +1 [icon:YIELD_HAPPINESS] [TIP:LOC_PEDIA_CONCEPTS_MAINTENANCE_TOOLTIP]Maintenance[/TIP] on [icon:SPECIALIST] [TIP:LOC_PEDIA_CONCEPTS_SPECIALIST_TOOLTIP]Specialists[/TIP] not adjacent to Mountains. [LI][icon:YIELD_CITIES] [TIP:LOC_PEDIA_CONCEPTS_CITIES_TOOLTIP]Cities[/TIP] gain a bonus to [icon:YIELD_PRODUCTION] Production equal to 10% of that City’s [icon:YIELD_FOOD] Food.[/BLIST],"• All Buildings receive a +1 Food Adjacency for Mountains.
• -2 Happiness Maintenance on Specialists adjacent to Mountains. +1 Happiness Maintenance on Specialists not adjacent to Mountains.
• Cities gain a bonus to Production equal to 10% of that City’s Food.",PACHACUTI_MOD_WILDCARD_ADJACENCY_MOUNTAINS_TYPE; PACHACUTI_MOD_MOUNTAIN_SPECIALIST_HAPPINESS_TYPE; PACHACUTI_MOD_MOUNTAIN_SPECIALIST_HAPPINESS_INVERSE_TYPE; PACHACUTI_MOD_CITY_PRODUCTION_FROM_FOOD_TYPE; PACHACUTI_MOD_AGENDA_MOUNTAIN_KING_TYPE,ConstructibleAdjacency=PachacutiMountainFood; Tooltip=LOC_TRAIT_LEADER_PACHACUTI_ABILITY_NAME; YieldType=YIELD_HAPPINESS; Amount=-2; Tooltip=LOC_TRAIT_LEADER_PACHACUTI_ABILITY_NAME; YieldType=YIELD_HAPPINESS; Amount=1; Tooltip=LOC_TRAIT_LEADER_PACHACUTI_ABILITY_NAME; FromYieldType=YIELD_FOOD; ToYieldType=YIELD_PRODUCTION; Percent=10; Tooltip=LOC_TRAIT_LEADER_PACHACUTI_ABILITY_NAME; ModName=LOC_DIPLOMACY_AGENDA_MOUNTAIN_KING_NAME; Tooltip=LOC_DIPLOMACY_AGENDA_MOUNTAIN_KING_DESC; WeightType=DIPLOMACY_AGENDA_COMPARE_NUM_TERRAIN_TYPE; FirstMeetDelay=20; UpdateFreq=10; AwardTo1=DIPLOMACY_AGENDA_AWARD_LOWEST; AwardAmtType1=DIPLOMACY_AGENDA_AMT_MEDIUM; Arg1=TERRAIN_MOUNTAIN; AwardTo2=DIPLOMACY_AGENDA_AWARD_HIGHEST; AwardAmtType2=DIPLOMACY_AGENDA_NEG_AMT_MEDIUM; NotifyMessage=LOC_NOTIFICATION_DIPLOMATIC_AGENDA_DEFAULT_MESSAGE; NotifySummary=LOC_NOTIFICATION_DIPLOMATIC_AGENDA_DEFAULT_SUMMARY
leader,LEADER_PACHACUTI,Pachacuti,35994bc7-gameplaycopy,,TRAIT_LEADER_ATTRIBUTE_ECONOMIC,,,MOD_TRAIT_LEADER_ATTRIBUTE_ECONOMIC_TYPE; MOD_TRAIT_LEADER_ATTRIBUTE_UNLOCK_ECONOMIC_01_TYPE; MOD_TRAIT_LEADER_ATTRIBUTE_UNLOCK_ECONOMIC_02_TYPE,ActionType=DIPLOMACY_ACTION_MINOR_TRADE; ActionType=DIPLOMACY_ACTION_SABOTAGE_TREASURY
leader,LEADER_PACHACUTI,Pachacuti,35994bc7-gameplaycopy,,TRAIT_LEADER_ATTRIBUTE_EXPANSIONIST,,,MOD_TRAIT_LEADER_ATTRIBUTE_EXPANSIONIST_TYPE; MOD_TRAIT_LEADER_ATTRIBUTE_UNLOCK_EXPANSIONIST_01_TYPE; MOD_TRAIT_LEADER_ATTRIBUTE_UNLOCK_EXPANSIONIST_02_TYPE,ActionType=DIPLOMACY_ACTION_FARMERS_MARKET; ActionType=DIPLOMACY_ACTION_SABOTAGE_FOOD_PRODUCTION
leader,LEADER_PACHACUTI,Pachacuti,35994bc7-gameplaycopy,,TRAIT_AQ_ECONOMIC_VICTORY,,,,
leader,LEADER_PACHACUTI,Pachacuti,35994bc7-gameplaycopy,,TRAIT_EX_CULTURE_VICTORY,,,,
leader,LEADER_PACHACUTI,Pachacuti,35994bc7-gameplaycopy,,TRAIT_MO_ECONOMIC_VICTORY,,,,
leader,LEADER_TRUNG_TRAC,Trung Trac,8d4c8700-frontendcopy,,,,,,
leader,LEADER_TRUNG_TRAC,Trung Trac,35994bc7-gameplaycopy,Hai Bà Trung,TRAIT_LEADER_TRUNG_TRAC_ABILITY,"[BLIST][LI]Gain the Unique [icon:UNIT_ARMY_COMMANDER] [TIP:LOC_PEDIA_CONCEPTS_COMMANDER_TOOLTIP]Army Commander[/TIP] Trung Nhi after obtaining your first Land [TIP:LOC_PEDIA_CONCEPTS_MILITARY_UNIT_TOOLTIP]Military Unit[/TIP] of the [TIP:LOC_PEDIA_CONCEPTS_AGE_TOOLTIP]Age[/TIP]. [icon:UNIT_ARMY_COMMANDER] Trung Nhi persists across [TIP:LOC_PEDIA_CONCEPTS_AGE_TOOLTIP]Age[/TIP] Transitions, and begins with 2 [icon:NAR_REW_PROMOTION] Promotions in Exploration Advanced Starts or 3 [icon:NAR_REW_PROMOTION] Promotions in Modern Advanced Starts, and has a unique  [TIP:LOC_PEDIA_CONCEPTS_PROMOTION_TOOLTIP]Promotion[/TIP] Tree.[LI]+20% [icon:UNIT_ARMY_COMMANDER] [TIP:LOC_PEDIA_CONCEPTS_EXPERIENCE_TOOLTIP]Commander Experience[/TIP].[LI]+10% [icon:YIELD_SCIENCE] Science in [icon:YIELD_CITIES] [TIP:LOC_PEDIA_CONCEPTS_CITIES_TOOLTIP]Cities[/TIP] in Tropical. This is doubled while in a [icon:WAR] Formal War you declare.[/BLIST]","• Gain the Unique Army Commander Trung Nhi after obtaining your first Land Military Unit of the Age. Trung Nhi persists across Age Transitions, and begins with 2 Promotions in Exploration Advanced Starts or 3 Promotions in Modern Advanced Starts, and has a unique Promotion Tree.
• +20% Commander Experience.
• +10% Science in Cities in Tropical. This is doubled while in a Formal War you declare.",TRUNG_TRAC_MOD_TROPICAL_SCIENCE_TYPE; TRUNG_TRAC_MOD_TROPICAL_SCIENCE_AT_WAR_TYPE; TRUNG_TRAC_MOD_AGENDA_VAN_MINH_TYPE; TRUNG_TRAC_MOD_COMMANDER_XP_TYPE; TRUNG_TRAC_MOD_TRUNG_NHI_TYPE; TRUNG_TRAC_MOD_TRUNG_NHI_FASTER_RESPAWN_TYPE; TRUNG_TRAC_MOD_TRUNG_NHI_GRANT_HEROIC_ASSAULT_TYPE,YieldType=YIELD_SCIENCE; Percent=10; Tooltip=LOC_TRAIT_LEADER_TRUNG_TRAC_ABILITY_NAME; YieldType=YIELD_SCIENCE; Percent=10; Tooltip=LOC_TRAIT_LEADER_TRUNG_TRAC_ABILITY_NAME; ModName=LOC_DIPLOMACY_AGENDA_VAN_MINH_NAME; Tooltip=LOC_DIPLOMACY_AGENDA_VAN_MINH_DESC; WeightType=DIPLOMACY_AGENDA_COMPARE_COMMANDERS; FirstMeetDelay=20; UpdateFreq=10; AwardTo1=DIPLOMACY_AGENDA_AWARD_HIGHEST; AwardAmtType1=DIPLOMACY_AGENDA_NEG_AMT_MEDIUM; AwardTo2=DIPLOMACY_AGENDA_AWARD_LOWEST; AwardAmtType2=DIPLOMACY_AGENDA_AMT_MEDIUM; NotifyMessage=LOC_NOTIFICATION_DIPLOMATIC_AGENDA_DEFAULT_MESSAGE; NotifySummary=LOC_NOTIFICATION_DIPLOMATIC_AGENDA_DEFAULT_SUMMARY; Percent=20; ModifierId=ATTACH_TRUNG_TRAC_MOD_TRUNG_NHI; Percent=-50; AbilityType=ABILITY_SCALING_COMMANDER_ATTACK
leader,LEADER_TRUNG_TRAC,Trung Trac,35994bc7-gameplaycopy,,TRAIT_LEADER_AGGRESSIVE,,,,
leader,LEADER_TRUNG_TRAC,Trung Trac,35994bc7-gameplaycopy,,TRAIT_LEADER_ATTRIBUTE_MILITARISTIC,,,MOD_TRAIT_LEADER_ATTRIBUTE_MILITARISTIC_TYPE; MOD_TRAIT_LEADER_ATTRIBUTE_UNLOCK_MILITARISTIC_01_TYPE; MOD_TRAIT_LEADER_ATTRIBUTE_UNLOCK_MILITARISTIC_02_TYPE,ActionType=DIPLOMACY_ACTION_MILITARY_AID; ActionType=DIPLOMACY_ACTION_SABOTAGE_MILITARY_PRODUCTION
leader,LEADER_TRUNG_TRAC,Trung Trac,35994bc7-gameplaycopy,,TRAIT_LEADER_ATTRIBUTE_SCIENTIFIC,,,MOD_TRAIT_LEADER_ATTRIBUTE_SCIENTIFIC_TYPE; MOD_TRAIT_LEADER_ATTRIBUTE_UNLOCK_SCIENTIFIC_01_TYPE; MOD_TRAIT_LEADER_ATTRIBUTE_UNLOCK_SCIENTIFIC_02_TYPE,ActionType=DIPLOMACY_ACTION_RESEARCH_COLLABORATION; ActionType=DIPLOMACY_ACTION_SABOTAGE_RESEARCH
leader,LEADER_TRUNG_TRAC,Trung Trac,35994bc7-gameplaycopy,,TRAIT_AQ_MILITARY_VICTORY,,,,
leader,LEADER_TRUNG_TRAC,Trung Trac,35994bc7-gameplaycopy,,TRAIT_EX_SCIENCE_VICTORY,,,,
leader,LEADER_TRUNG_TRAC,Trung Trac,35994bc7-gameplaycopy,,TRAIT_MO_MILITARY_VICTORY,,,,
leader,LEADER_XERXES,"Xerxes, King of Kings",8d4c8700-frontendcopy,,,,,,
leader,LEADER_XERXES,"Xerxes, King of Kings",35994bc7-gameplaycopy,Crusher of Rebellions,TRAIT_LEADER_XERXES_ABILITY,"[BLIST][LI]+3 [icon:NAR_REW_COMBAT] [TIP:LOC_PEDIA_CONCEPTS_COMBAT_STRENGTH_TOOLTIP]Combat Strength[/TIP] for Units that are attacking in neutral or enemy territory.[LI]Gain 100 [icon:YIELD_CULTURE] Culture and [icon:YIELD_GOLD] Gold per [TIP:LOC_PEDIA_CONCEPTS_AGE_TOOLTIP]Age[/TIP] when you capture a [TIP:LOC_PEDIA_CONCEPTS_SETTLEMENT_TOOLTIP]Settlement[/TIP] for the first time.[LI]+10% [icon:YIELD_GOLD] Gold in all [TIP:LOC_PEDIA_CONCEPTS_SETTLEMENT_TOOLTIP]Settlements[/TIP], doubled in [TIP:LOC_PEDIA_CONCEPTS_SETTLEMENT_TOOLTIP]Captured Settlements[/TIP] from any Age.[LI]+1 [icon:SETTLEMENT_LIMIT] [TIP:LOC_PEDIA_CONCEPTS_SETTLEMENT_LIMIT_TOOLTIP]Settlement Limit[/TIP] each [TIP:LOC_PEDIA_CONCEPTS_AGE_TOOLTIP]Age[/TIP].[/BLIST]","• +3 Combat Strength for Units that are attacking in neutral or enemy territory.
• Gain 100 Culture and Gold per Age when you capture a Settlement for the first time.
• +10% Gold in all Settlements, doubled in Captured Settlements from any Age.
• +1 Settlement Limit each Age.",XERXES_MOD_UNIT_ATTACK_ABILITY_TYPE; XERXES_MOD_CULTURE_ON_CAPTURE_SETTLEMENT_TYPE; XERXES_MOD_GOLD_ON_CAPTURE_SETTLEMENT_TYPE; XERXES_MOD_SETTLEMENT_GOLD_TYPE; XERXES_MOD_CAPTURED_SETTLEMENT_GOLD_TYPE; XERXES_MOD_SETTLEMENT_CAP_TYPE; XERXES_MOD_AGENDA_LORD_OF_FIRE_TYPE,AbilityType=ABILITY_XERXES_UNIT_FOREIGN_TERRITORY; YieldType=YIELD_CULTURE; Amount=100; YieldType=YIELD_GOLD; Amount=100; YieldType=YIELD_GOLD; Percent=10; Tooltip=LOC_TRAIT_LEADER_XERXES_ABILITY_NAME; YieldType=YIELD_GOLD; Percent=20; Tooltip=LOC_TRAIT_LEADER_XERXES_ABILITY_NAME; Amount=1; Ageless=true; ModName=LOC_DIPLOMACY_AGENDA_LORD_OF_FIRE_NAME; Tooltip=LOC_DIPLOMACY_AGENDA_LORD_OF_FIRE_DESC; WeightType=DIPLOMACY_AGENDA_WEIGHTING_AT_WAR; FirstMeetDelay=20; UpdateFreq=10; AwardTo1=DIPLOMACY_AGENDA_AWARD_ALL_NOT; AwardAmtType1=DIPLOMACY_AGENDA_NEG_AMT_MEDIUM; AwardTo2=DIPLOMACY_AGENDA_AWARD_AT_LEAST_ONE; AwardAmtType2=DIPLOMACY_AGENDA_AMT_SMALL; NotifyMessage=LOC_NOTIFICATION_DIPLOMATIC_AGENDA_DEFAULT_MESSAGE; NotifySummary=LOC_NOTIFICATION_DIPLOMATIC_AGENDA_DEFAULT_SUMMARY
leader,LEADER_XERXES,"Xerxes, King of Kings",35994bc7-gameplaycopy,,TRAIT_LEADER_AGGRESSIVE,,,,
leader,LEADER_XERXES,"Xerxes, King of Kings",35994bc7-gameplaycopy,,TRAIT_LEADER_ATTRIBUTE_ECONOMIC,,,MOD_TRAIT_LEADER_ATTRIBUTE_ECONOMIC_TYPE; MOD_TRAIT_LEADER_ATTRIBUTE_UNLOCK_ECONOMIC_01_TYPE; MOD_TRAIT_LEADER_ATTRIBUTE_UNLOCK_ECONOMIC_02_TYPE,ActionType=DIPLOMACY_ACTION_MINOR_TRADE; ActionType=DIPLOMACY_ACTION_SABOTAGE_TREASURY
leader,LEADER_XERXES,"Xerxes, King of Kings",35994bc7-gameplaycopy,,TRAIT_LEADER_ATTRIBUTE_MILITARISTIC,,,MOD_TRAIT_LEADER_ATTRIBUTE_MILITARISTIC_TYPE; MOD_TRAIT_LEADER_ATTRIBUTE_UNLOCK_MILITARISTIC_01_TYPE; MOD_TRAIT_LEADER_ATTRIBUTE_UNLOCK_MILITARISTIC_02_TYPE,ActionType=DIPLOMACY_ACTION_MILITARY_AID; ActionType=DIPLOMACY_ACTION_SABOTAGE_MILITARY_PRODUCTION
leader,LEADER_XERXES,"Xerxes, King of Kings",35994bc7-gameplaycopy,,TRAIT_AQ_MILITARY_VICTORY,,,,
leader,LEADER_XERXES,"Xerxes, King of Kings",35994bc7-gameplaycopy,,TRAIT_EX_MILITARY_VICTORY,,,,
leader,LEADER_XERXES,"Xerxes, King of Kings",35994bc7-gameplaycopy,,TRAIT_MO_MILITARY_VICTORY,,,,
leader,LEADER_ALEXANDER,Alexander,8d4c8700-frontendcopy,,,,,,
leader,LEADER_ALEXANDER,Alexander,35994bc7-gameplaycopy,King of the World,TRAIT_LEADER_ALEXANDER_ABILITY,"[BLIST][LI][icon:YIELD_CITIES] [TIP:LOC_PEDIA_CONCEPTS_CITIES_TOOLTIP]Cities[/TIP] other than your Capital with a [icon:WONDER] [TIP:LOC_PEDIA_CONCEPTS_WONDERS_TOOLTIP]Wonder[/TIP] get [B]+10% [icon:YIELD_PRODUCTION] Production[/B] and [icon:YIELD_CULTURE] [B]Culture[/B], doubled if they are on a different Continent than your [icon:NOTIFICATION_SELECT_CAPITAL] [TIP:LOC_PEDIA_CONCEPTS_CAPITAL_TOOLTIP]Capital[/TIP].
				  [LI][B]+2[/B] [icon:NAR_REW_COMBAT] [B][TIP:LOC_PEDIA_CONCEPTS_COMBAT_STRENGTH_TOOLTIP]Combat Strength[/TIP][/B] for [B]Land [TIP:LOC_PEDIA_CONCEPTS_MILITARY_UNIT_TOOLTIP]Military Units[/TIP][/B]. [B]+1 [icon:NAR_REW_COMBAT] Combat Strength[/B] for [B]Unique Military Units[/B] for every [icon:YIELD_CITIES] [TIP:LOC_PEDIA_CONCEPTS_CITIES_TOOLTIP]City[/TIP] with a [icon:WONDER] [TIP:LOC_PEDIA_CONCEPTS_WONDERS_TOOLTIP]Wonder[/TIP] other than your Capital (max 6).
				  [LI][B]+2 [icon:MILITARY_VP] Dominion[/B] for every [icon:YIELD_CITIES] [TIP:LOC_PEDIA_CONCEPTS_CITIES_TOOLTIP]City[/TIP] with a [icon:WONDER] [TIP:LOC_PEDIA_CONCEPTS_WONDERS_TOOLTIP]Wonder[/TIP] other than your Capital.
				  [LI][icon:YIELD_TOWNS] [TIP:LOC_PEDIA_CONCEPTS_TOWN_TOOLTIP]Towns[/TIP] converted into [icon:YIELD_CITIES] [B]Cities[/B] are renamed after Alexander.[/LIST]","• Cities other than your Capital with a Wonder get +10% Production and Culture, doubled if they are on a different Continent than your Capital.
• +2 Combat Strength for Land Military Units. +1 Combat Strength for Unique Military Units for every City with a Wonder other than your Capital (max 6).
• +2 Dominion for every City with a Wonder other than your Capital.
• Towns converted into Cities are renamed after Alexander.",ALEXANDER_YIELD_BONUS_WITH_WONDER_CAPITAL_CONT_TYPE; ALEXANDER_YIELD_BONUS_WITH_WONDER_NOT_CAPITAL_CONT_TYPE; ALEXANDER_COMBAT_BONUS_BASE_TYPE; ALEXANDER_MOD_SETTLEMENT_MILITARY_VICTORY_TYPE; ALEXANDER_MOD_ALEXANDRIA_RENAME_TYPE; ALEXANDER_MOD_AGENDA_GODLIKE_BASILEUS_TYPE; ALEXANDER_WONDER_COMBAT_STRENGTH_1_TYPE; ALEXANDER_WONDER_COMBAT_STRENGTH_2_TYPE; ALEXANDER_WONDER_COMBAT_STRENGTH_3_TYPE; ALEXANDER_WONDER_COMBAT_STRENGTH_4_TYPE; ALEXANDER_WONDER_COMBAT_STRENGTH_5_TYPE; ALEXANDER_WONDER_COMBAT_STRENGTH_6_TYPE,"YieldType=YIELD_CULTURE, YIELD_PRODUCTION; Percent=10; Tooltip=LOC_ALEXANDER_KING_OF_THE_WORLD_NAME; YieldType=YIELD_CULTURE, YIELD_PRODUCTION; Percent=20; Tooltip=LOC_ALEXANDER_KING_OF_THE_WORLD_NAME; ModifierId=ALEXANDER_COMBAT_BONUS_BASE_ATTACH; TrackerName=VICTORY_TRACKER_SETTLEMENT_ALEXANDER; Rename=LOC_ALEXANDER_ALEXANDRIA_RENAME; AppendtoRename=true; ModName=LOC_DIPLOMACY_AGENDA_GODLIKE_BASILEUS_NAME; Tooltip=LOC_DIPLOMACY_AGENDA_GODLIKE_BASILEUS_DESC; WeightType=DIPLOMACY_AGENDA_COMPARE_NUM_CONQUERED_SETTLEMENTS; FirstMeetDelay=20; UpdateFreq=10; AwardTo1=DIPLOMACY_AGENDA_AWARD_HIGHEST; AwardAmtType1=DIPLOMACY_AGENDA_NEG_AMT_MEDIUM; AwardTo2=DIPLOMACY_AGENDA_AWARD_LOWEST; AwardAmtType2=DIPLOMACY_AGENDA_AMT_SMALL; NotifyMessage=LOC_NOTIFICATION_DIPLOMATIC_AGENDA_DEFAULT_MESSAGE; NotifySummary=LOC_NOTIFICATION_DIPLOMATIC_AGENDA_DEFAULT_SUMMARY; ModifierId=ATTACH_ALEXANDER_WONDER_COMBAT_STRENGTH_1; ModifierId=ATTACH_ALEXANDER_WONDER_COMBAT_STRENGTH_2; ModifierId=ATTACH_ALEXANDER_WONDER_COMBAT_STRENGTH_3; ModifierId=ATTACH_ALEXANDER_WONDER_COMBAT_STRENGTH_4; ModifierId=ATTACH_ALEXANDER_WONDER_COMBAT_STRENGTH_5; ModifierId=ATTACH_ALEXANDER_WONDER_COMBAT_STRENGTH_6"
leader,LEADER_ALEXANDER,Alexander,35994bc7-gameplaycopy,,TRAIT_LEADER_ATTRIBUTE_MILITARISTIC,,,MOD_TRAIT_LEADER_ATTRIBUTE_MILITARISTIC_TYPE; MOD_TRAIT_LEADER_ATTRIBUTE_UNLOCK_MILITARISTIC_01_TYPE; MOD_TRAIT_LEADER_ATTRIBUTE_UNLOCK_MILITARISTIC_02_TYPE,ActionType=DIPLOMACY_ACTION_MILITARY_AID; ActionType=DIPLOMACY_ACTION_SABOTAGE_MILITARY_PRODUCTION
leader,LEADER_ALEXANDER,Alexander,35994bc7-gameplaycopy,,TRAIT_LEADER_ATTRIBUTE_CULTURAL,,,MOD_TRAIT_LEADER_ATTRIBUTE_CULTURAL_TYPE; MOD_TRAIT_LEADER_ATTRIBUTE_UNLOCK_CULTURAL_01_TYPE; MOD_TRAIT_LEADER_ATTRIBUTE_UNLOCK_CULTURAL_02_TYPE,ActionType=DIPLOMACY_ACTION_CULTURAL_EXCHANGE; ActionType=DIPLOMACY_ACTION_SABOTAGE_CIVIC_STUDY
leader,LEADER_ALEXANDER,Alexander,35994bc7-gameplaycopy,,TRAIT_LEADER_AGGRESSIVE,,,,
leader,LEADER_ALEXANDER,Alexander,35994bc7-gameplaycopy,,TRAIT_AQ_MILITARY_VICTORY,,,,
leader,LEADER_ALEXANDER,Alexander,35994bc7-gameplaycopy,,TRAIT_EX_MILITARY_VICTORY,,,,
leader,LEADER_ALEXANDER,Alexander,35994bc7-gameplaycopy,,TRAIT_MO_MILITARY_VICTORY,,,,
leader,LEADER_ALEXANDER,Alexander,35994bc7-gameplaycopy,,TRAIT_AQ_CULTURE_VICTORY,,,,
leader,LEADER_ALEXANDER,Alexander,35994bc7-gameplaycopy,,TRAIT_EX_CULTURE_VICTORY,,,,
leader,LEADER_ALEXANDER,Alexander,35994bc7-gameplaycopy,,TRAIT_MO_CULTURE_VICTORY,,,,
leader,LEADER_GILGAMESH,Gilgamesh,8d4c8700-frontendcopy,,,,,,
leader,LEADER_GILGAMESH,Gilgamesh,35994bc7-gameplaycopy,"Once Mortal, Twice Divine",TRAIT_LEADER_GILGAMESH_ABILITY,"[BLIST][LI]+2 [B][icon:WAR_SUPPORT] War Support[/B] when in only one Alliance.
				[LI]When one of your Military Units defeats an enemy Unit, gain [B][icon:YIELD_DIPLOMACY] Influence[/B] equal to 50% of the defeated Unit's [icon:NAR_REW_COMBAT] Combat Strength. 
				[LI]All basic Endeavors are automatically unlocked. Endeavors with Allies don’t count against the limit of having one Endeavor of a given type active at a time. Allies can support your Endeavors for free. [/LIST]","• +2 War Support when in only one Alliance.
• When one of your Military Units defeats an enemy Unit, gain Influence equal to 50% of the defeated Unit's Combat Strength.
• All basic Endeavors are automatically unlocked. Endeavors with Allies don’t count against the limit of having one Endeavor of a given type active at a time. Allies can support your Endeavors for free.",GILGAMESH_SINGLE_ALLY_WAR_SUPPORT_TYPE; GILGAMESH_INFLUENCE_TYPE; GILGAMESH_ALLIES_CAN_SUPPORT_ENDEAVORS_FOR_FREE_TYPE; GILGAMESH_ENDEAVORS_WITH_ALLIES_HAVE_NO_LIMIT_PER_TYPE_TYPE; GILGAMESH_MOD_ULOCK_ALL_ENDEAVORS_TYPE; GILGAMESH_MOD_AGENDA_ALLY_OF_ENKIDU_TYPE,"ActionType=DIPLOMACY_ACTION_DECLARE_WAR; Amount=2; ModifierId=GILGAMESH_INFLUENCE_MODIFIER; ResponseType=DIPLOMACY_RESPONSE_SUPPORT; Percent=100; ApplyToAlliesOnly=true; Value=true; ActionType=DIPLOMACY_ACTION_RESEARCH_COLLABORATION, DIPLOMACY_ACTION_CULTURAL_EXCHANGE, DIPLOMACY_ACTION_MINOR_TRADE, DIPLOMACY_ACTION_LOCAL_FESTIVALS, DIPLOMACY_ACTION_FARMERS_MARKET, DIPLOMACY_ACTION_MILITARY_AID; ModName=LOC_DIPLOMACY_AGENDA_ALLY_OF_ENKIDU_NAME; Tooltip=LOC_DIPLOMACY_AGENDA_ALLY_OF_ENKIDU_DESC; WeightType=DIPLOMACY_AGENDA_COMPARE_NUM_STARTED_OR_SUPPORTED_ENDEAVORS_AND_ACTIVE_ALLIANCES; Arg1=DIPLOMACY_ACTION_GROUP_ENDEAVOR; AwardTo1=DIPLOMACY_AGENDA_AWARD_HIGHEST; AwardAmtType1=DIPLOMACY_AGENDA_AMT_MEDIUM; AwardTo2=DIPLOMACY_AGENDA_AWARD_FOR_EACH; AwardAmtType2=DIPLOMACY_AGENDA_NEG_AMT_SMALL; FirstMeetDelay=1; UpdateFreq=10; NotifyMessage=LOC_NOTIFICATION_DIPLOMATIC_AGENDA_DEFAULT_MESSAGE; NotifySummary=LOC_NOTIFICATION_DIPLOMATIC_AGENDA_DEFAULT_SUMMARY"
leader,LEADER_GILGAMESH,Gilgamesh,35994bc7-gameplaycopy,,TRAIT_LEADER_ATTRIBUTE_POLITICAL,,,MOD_TRAIT_LEADER_ATTRIBUTE_POLITICAL_TYPE; MOD_TRAIT_LEADER_ATTRIBUTE_UNLOCK_POLITICAL_01_TYPE; MOD_TRAIT_LEADER_ATTRIBUTE_UNLOCK_POLITICAL_02_TYPE,ActionType=DIPLOMACY_ACTION_LOCAL_FESTIVALS; ActionType=DIPLOMACY_ACTION_SABOTAGE_MORALE
leader,LEADER_GILGAMESH,Gilgamesh,35994bc7-gameplaycopy,,TRAIT_LEADER_ATTRIBUTE_MILITARISTIC,,,MOD_TRAIT_LEADER_ATTRIBUTE_MILITARISTIC_TYPE; MOD_TRAIT_LEADER_ATTRIBUTE_UNLOCK_MILITARISTIC_01_TYPE; MOD_TRAIT_LEADER_ATTRIBUTE_UNLOCK_MILITARISTIC_02_TYPE,ActionType=DIPLOMACY_ACTION_MILITARY_AID; ActionType=DIPLOMACY_ACTION_SABOTAGE_MILITARY_PRODUCTION
leader,LEADER_GILGAMESH,Gilgamesh,35994bc7-gameplaycopy,,TRAIT_LEADER_AGGRESSIVE,,,,
leader,LEADER_GILGAMESH,Gilgamesh,35994bc7-gameplaycopy,,TRAIT_AQ_MILITARY_VICTORY,,,,
leader,LEADER_GILGAMESH,Gilgamesh,35994bc7-gameplaycopy,,TRAIT_EX_MILITARY_VICTORY,,,,
leader,LEADER_GILGAMESH,Gilgamesh,35994bc7-gameplaycopy,,TRAIT_MO_MILITARY_VICTORY,,,,
leader,LEADER_ADA_LOVELACE,Ada Lovelace,8d4c8700-frontendcopy,,,,,,
